"location_id","year_id","physicians","nurses","uhc","uhc_variance"
123,2014,24.9356638100637,27.8399993088333,0.705673221478376,6.78525453990828e-05
123,2015,25.1475603427091,28.3693129202282,0.713623672580615,8.45079388974785e-05
123,2016,25.4474834339127,28.5997826748565,0.71631629171493,0.000123848303193556
123,2017,25.6806258892637,28.9154288667665,0.719014733664757,0.000165812565227498
125,1990,11.3446685543267,15.6788523978809,0.58332578077141,5.3147841591744e-05
125,1991,11.3944982045024,15.800764417047,0.58403058577466,4.95867413371238e-05
125,1992,11.4885065603882,15.9761981781965,0.589772780010691,4.49569962706866e-05
125,1993,11.6663946074481,16.2470934312333,0.604136675392668,4.32345137954345e-05
125,1994,11.9244062417244,16.6413991847011,0.613723140980999,4.36177389119804e-05
125,1995,12.2394900167702,17.1653622553036,0.626665624479098,4.2447364163966e-05
125,1996,12.6372974032627,18.0464015308419,0.63355262954145,3.49903637832644e-05
125,1997,12.9866622098359,18.673762227467,0.644060167275185,3.10970364785687e-05
125,1998,13.1970263782268,18.7493843083558,0.649071390231522,2.80615616507074e-05
125,1999,13.2713134932308,18.3946056113969,0.651618641753669,2.64403669520157e-05
125,2000,13.1747047667654,17.5396342178026,0.669127788000334,2.42374886112299e-05
125,2001,13.2351670911168,17.3695928277629,0.679950114485275,2.33147168448882e-05
125,2002,13.4495153827761,17.6244714758485,0.671206127093648,2.2473980330103e-05
125,2003,13.7335158316215,18.0274428405149,0.682853956528825,2.29577408435788e-05
125,2004,14.0083515082254,18.3377414288259,0.692125270353596,2.20967737981643e-05
125,2005,14.3500013648069,18.7394419807132,0.698126035908522,2.12561268447582e-05
125,2006,14.8454129238185,19.5868199789131,0.706537582682099,2.16155323598108e-05
125,2007,15.3683313729425,20.3972430531002,0.709688030218451,1.96498800822879e-05
125,2008,15.9679727118186,21.3438218036343,0.71588206671116,2.22809030349998e-05
125,2009,16.5640198795175,22.3950802702714,0.715840347494046,2.18339950721029e-05
125,2010,17.1087156076331,23.1894590265189,0.723519006042481,2.19253164283567e-05
125,2011,17.723107552035,24.0798990608328,0.734774211730552,2.84506283115378e-05
125,2012,18.3815191761505,25.1101885282125,0.738474562027434,2.96567703285038e-05
125,2013,19.0279654493644,26.1413645977022,0.741210246225517,3.14128131854982e-05
125,2014,19.7309573473417,27.2996070029098,0.743018069479745,3.40857075016353e-05
125,2015,20.1950056433753,27.7072021928505,0.742991182370657,3.74971690367825e-05
125,2016,20.7147106235783,28.3400742980968,0.74591830239624,5.41219385412467e-05
125,2017,21.18897232715,28.9654331743995,0.748470227776975,9.61202882312009e-05
126,1990,14.3564851424275,6.59428523201848,0.677418920362089,1.72028385632427e-05
126,1991,14.8385606514337,6.56529069125203,0.678199912890298,1.77064481762772e-05
126,1992,15.3380390471346,6.56274298415085,0.678940361772399,1.82562658690739e-05
126,1993,15.8336788902519,6.59213145972436,0.682332591885758,1.82066446883111e-05
126,1994,16.3379950512103,6.63208412908748,0.676177949222243,1.72475737867793e-05
126,1995,16.8741559175797,6.69128628092167,0.675009699706575,1.62112540670424e-05
126,1996,17.4206072687106,6.76354234206763,0.683002320083203,1.5270264844546e-05
126,1997,18.0863142159165,6.96795041295496,0.684223544935075,1.48266107715327e-05
126,1998,18.9915428375427,7.47538032792683,0.687189956126479,1.34865310959138e-05
126,1999,19.8160331347686,7.73429869260516,0.68842292487615,1.30943193584195e-05
126,2000,20.7371122991685,8.05112625971144,0.720072613587453,1.24373053718584e-05
126,2001,21.4463479357722,8.236400324627,0.721995272555217,1.13806156221468e-05
126,2002,22.0563270088863,8.64953156030461,0.727273861159925,1.08644703185833e-05
126,2003,22.4646114335271,8.99961222262635,0.730779729095758,1.04057356686343e-05
126,2004,22.6663319677903,9.10963076993478,0.733407494862516,9.89809649435374e-06
126,2005,22.733623607625,9.27028927308221,0.743114608047456,1.06456084107381e-05
126,2006,22.6543137667467,9.71609228807588,0.741142016659482,1.15062211592097e-05
126,2007,22.1965137704873,10.0651076982211,0.760148010672629,1.10614212367075e-05
126,2008,21.8902726751022,10.3611454713827,0.760868820513071,9.99472336516858e-06
126,2009,21.6650530230944,10.5110107263192,0.763169655260428,9.85975322603644e-06
126,2010,21.5297787466812,10.7008604457629,0.751651038668188,9.54038345961951e-06
126,2011,21.3931961669102,10.8988654470651,0.758362048639233,9.90910505751864e-06
